1 1:22.6898        2:3.73802        3:3.20411        4:0.0979674      5:0.0283086      6:0.222745       7:0.0700224      8:1.01804        9:0.391967       10:0.164183       11:0.0909624      12:0.299346       13:0.126702       14:0.415686       15:0.22038        16:0.225098       17:0.125975       18:85             19:33.9778        20:0.859672       21:0.0596414      22:0.61967        23:0.183759       24:5.11306e+07    
0 1:3.84472        2:0.514893       3:0.688351       4:0.186579       5:0.041142       6:0.318841       7:0.0409917      8:2.63768        9:1.06578        10:0.26087        11:0.0709997      12:0.376812       13:0.20801        14:3.30435        15:1.24402        16:0.26087        17:0.0354999      18:3              19:4.78261        20:0.778713       21:0.0293285      22:0.72109        23:0.0928271      24:0.822758       
0 1:6.67234        2:0.706718       3:0.496094       4:0.126496       5:0.0042735      6:0.366667       7:0.0333333      8:1.83333        9:0.9            10:0.2            11:0.133333       12:0.416667       13:0.0166667      14:2.18333        15:1.05           16:0.366667       17:0.233333       18:2              19:3.16667        20:0.779402       21:0.0254757      22:0.69375        23:0.00624999     24:0.884907       
1 1:8.51374        2:1.31127        3:0.2775         4:0.196238       5:0.0206215      6:0.469799       7:0.212657       8:1.89262        9:0.571535       10:0.375839       11:0.0832864      12:0.647651       13:0.316879       14:1.51846        15:0.557055       16:0.595638       17:0.141766       18:4              19:3.99329        20:0.743747       21:0.0168883      22:0.0752516      23:0.00900959     24:0.431854       
1 1:12.4858        2:0.418029       3:0.374735       4:0.152759       5:0.0128714      6:0.490756       7:0.171264       8:1.77815        9:0.714663       10:0.393277       11:0.15234        12:0.842017       13:0.652789       14:1.33445        15:0.694213       16:0.751261       17:0.650288       18:7              19:5.83529        20:0.829964       21:0.0724497      22:0.219794       23:0.0185465      24:7.15828e+08    
0 1:1.23819        2:0.197784       3:0.747543       4:0.636073       5:0.0923225      6:0.28           7:0.04           8:1.12           9:0.16           10:0.28           11:0.04           12:0.66           13:0.08           14:0.46           15:0.06           16:0.58           17:0.08           18:2              19:3.44           20:0.977351       21:0.00682071     22:0.0871809      23:0.0120557      24:0.64416        
1 1:5.35808        2:2.08275        3:0.589295       4:0.0485181      5:0.00801984     6:0.229651       7:0.0559588      8:0.872093       9:0.27872        10:0.22093        11:0.0744549      12:0.30281        13:0.209077       14:0.352229       15:0.241867       16:0.265504       17:0.271422       18:16             19:7.86047        20:0.852549       21:0.0399631      22:0.322471       23:0.0984067      24:0.490655       
0 1:4.93736        2:0.280457       3:0.359699       4:0.37402        5:0.0357843      6:0.235294       7:0              8:1.64706        9:0.705882       10:0.235294       11:0.117647       12:0.441176       13:0.0882353      14:2.44118        15:0.911765       16:0.647059       17:0.411765       18:2              19:4.76471        20:0.757949       21:0.0112821      22:0.408281       23:0.027889       24:0.872762       
0 1:11.163         2:1.04518        3:1.59653        4:0.254753       5:0.0249287      6:0.197531       7:0.0349189      8:1.20988        9:0.184773       10:0.123457       11:0.0923866      12:0.320988       13:0.114489       14:1.8642         15:0.454951       16:0.185185       17:0.0800091      18:3              19:4.07407        20:0.769504       21:0.0501721      22:0.388181       23:0.0183414      24:0.692021       
0 1:13.8027        2:0.925995       3:0.642003       4:0.344975       5:0.0428697      6:0.30303        7:0.042855       8:0.878788       9:0.214275       10:0.212121       11:0.042855       12:0.424242       13:0.263305       14:0.757576       15:0.238606       16:0.30303        17:0.0214275      18:3              19:4.40909        20:0.765428       21:0.0480401      22:0.380796       23:0.0434201      24:0.780084       
0 1:5.23941        2:0.633923       3:0.407841       4:0.338542       5:0.0260417      6:0.333333       7:0              8:1.25           9:0.166667       10:0.208333       11:0.0416667      12:0.5625         13:0.0625         14:1.22917        15:0.0625         16:0.208333       17:0.0833333      18:2              19:3.20833        20:0.751881       21:0.0455873      22:0.357216       23:0.0427835      24:0.504686       
0 1:12.2285        2:1.01067        3:1.56266        4:0.188354       5:0.00774886     6:0.171717       7:0.0416475      8:0.555556       9:0.158106       10:0.0808081      11:0.02857        12:0.232323       13:0.0999949      14:0.535354       15:0.23581        16:0.111111       17:0.0451731      18:6              19:4.27273        20:0.760138       21:0.049546       22:0.435555       23:0.0214884      24:0.814295       
0 1:19.0612        2:0.367576       3:0.469371       4:0.264687       5:0.0375336      6:0.230769       7:0.0628074      8:0.974359       9:0.0725238      10:0.153846       11:0.0628074      12:0.205128       13:0.0959399      14:0.782051       15:0.018131       16:0.166667       17:0.04797        18:3              19:2.57692        20:0.786966       21:0.0367592      22:0.413441       23:0.0690027      24:0.661292       
0 1:3.2776         2:0.306721       3:1.31739        4:0.342791       5:0.031269       6:0.263158       7:0.0526316      8:1.15789        9:0.105263       10:0.210526       11:0              12:0.421053       13:0.105263       14:1.21053        15:0.157895       16:0.157895       17:0.0526316      18:2              19:1.68421        20:0.820188       21:0.0648692      22:0.438849       23:0.0456868      24:0.481802       
0 1:5.77303        2:0.432453       3:1.07788        4:0.311306       5:0.00938328     6:0.25           7:0.05           8:1.2            9:0.1            10:0.2            11:0              12:0.4            13:0              14:0.8            15:0              16:0.2            17:0.1            18:2              19:1.2            20:0.789519       21:0.0268073      22:0.470477       23:0.0911667      24:0.448362       
0 1:12.8557        2:0.973154       3:0.456183       4:0.227353       5:0.027947       6:0.190476       7:0.121405       8:0.857143       9:0.20203        10:0.0952381      11:0.0336718      12:0.142857       13:0.0583212      14:0.869048       15:0.218866       16:0.154762       17:0.0445435      18:3              19:2.82143        20:0.778593       21:0.0623837      22:0.510969       23:0.047275       24:0.933504       
0 1:8.92898        2:0.245266       3:0.00141907     4:0.362334       5:0.0152751      6:0.352941       7:0              8:1.29412        9:0.235294       10:0.176471       11:0.0588235      12:0.411765       13:0              14:0.852941       15:0.205882       16:0.264706       17:0.0294118      18:2              19:1.88235        20:0.74578        21:0.00893745     22:0.517992       23:0.00284091     24:0.488746       
0 1:5.09515        2:0.283882       3:0.668884       4:0.226107       5:0.000185795    6:0.241379       7:0.0344828      8:0.758621       9:0.0689655      10:0.0689655      11:0              12:0.275862       13:0              14:0.5            15:0.0862069      16:0.12069        17:0.0172414      18:2              19:1.41379        20:0.783268       21:0.00244617     22:0.494659       23:0.0115134      24:0.760392       
0 1:8.69742        2:0.734675       3:0.835095       4:0.376468       5:0.0242004      6:0.333333       7:0.0589256      8:1.08333        9:0.117851       10:0.208333       11:0.0589256      12:0.5625         13:0.0883883      14:0.895833       15:0.212459       16:0.333333       17:0.10623        18:3              19:6.6875         20:0.761881       21:0.0376096      22:0.490309       23:0.0149196      24:0.559812       
0 1:7.26442        2:0.842682       3:1.72139        4:0.401818       5:0.0129288      6:0.285714       7:0              8:1.21429        9:0.0714286      10:0.142857       11:0              12:0.571429       13:0.142857       14:1.07143        15:0              16:0.285714       17:0.0714286      18:2              19:4.71429        20:0.766963       21:0.00889879     22:0.500087       23:0.00658008     24:0.687429       
0 1:7.05899        2:1.34356        3:0.160366       4:0.510451       5:0.00179344     6:0.428571       7:0              8:1              9:0.142857       10:0.142857       11:0              12:0.678571       13:0.178571       14:0.75           15:0.178571       16:0.214286       17:0.0714286      18:2              19:4.28571        20:0.747727       21:0.00227273     22:0.405297       23:0.00803652     24:0.554075       
0 1:5.09589        2:0.739723       3:1.64384        4:0.356967       5:0.0230012      6:0.235294       7:0              8:0.764706       9:0.176471       10:0.0588235      11:0.0588235      12:0.470588       13:0.176471       14:0.970588       15:0.0294118      16:0.147059       17:0.0882353      18:2              19:1.94118        20:0.71814        21:0.00115854     22:0.424658       23:0              24:0.888398       
1 1:4.81149        2:0.151085       3:0.627136       4:0.155709       5:0.0156782      6:0.307061       7:0.0938262      8:1.29392        9:0.625803       10:0.269294       11:0.138048       12:0.463875       13:0.144585       14:0.513957       15:0.323548       16:0.373563       17:0.170307       18:14             19:7.91954        20:0.958264       21:0.0168638      22:0.169447       23:0.0179625      24:0.349466       
1 1:14.4696        2:1.07831        3:0.453892       4:0.240696       5:0.0179471      6:0.497836       7:0.152686       8:2.63636        9:0.631708       10:0.476191       11:0.222513       12:0.649351       13:0.150958       14:0.896104       15:0.507741       16:0.636364       17:0.0805823      18:7              19:6.13636        20:0.974204       21:0.00417873     22:0.146868       23:0.00602689     24:0.263609       
